CUST_CODE,BASKET_DOMINANT_MISSION
CUST0000923669,Fresh
CUST0000091579,Fresh
CUST0000923669,Fresh
CUST0000650032,Fresh
CUST0000678022,Fresh
CUST0000857304,Fresh
CUST0000963186,Fresh
CUST0000857304,Fresh
CUST0000041672,Nonfood
CUST0000961050,Nonfood
CUST0000243465,Nonfood
CUST0000856965,Nonfood
CUST0000776878,Nonfood
CUST0000224455,Nonfood
CUST0000488406,Nonfood
CUST0000856965,Nonfood
CUST0000856965,Fresh
CUST0000224455,Nonfood
CUST0000823820,Nonfood
CUST0000445148,Grocery
CUST0000311218,Fresh
CUST0000326074,Fresh
CUST0000716819,Fresh
CUST0000502649,Fresh
CUST0000716819,Fresh
CUST0000446505,Fresh
CUST0000137260,Fresh
CUST0000311218,Fresh
CUST0000326074,Fresh
CUST0000502649,Fresh
CUST0000970554,Fresh
CUST0000330158,Fresh
CUST0000326585,Fresh
CUST0000311218,Fresh
CUST0000552301,Fresh
CUST0000326585,Fresh
CUST0000068781,Fresh
CUST0000326585,Fresh
CUST0000020366,Fresh
CUST0000011592,Fresh
CUST0000286361,Fresh
CUST0000417479,Grocery
CUST0000474462,Fresh
CUST0000474462,Fresh
CUST0000097161,Grocery
CUST0000406271,Fresh
CUST0000493525,Fresh
CUST0000406271,Fresh
CUST0000835544,Fresh
CUST0000406271,Fresh
CUST0000647793,Fresh
CUST0000129617,Fresh
CUST0000662705,Fresh
CUST0000931306,Fresh
CUST0000123217,Fresh
CUST0000123217,Fresh
CUST0000518102,Fresh
CUST0000561205,Fresh
CUST0000893045,Fresh
CUST0000987350,Fresh
CUST0000987350,Fresh
CUST0000430446,Fresh
CUST0000561205,Fresh
CUST0000044737,Mixed
CUST0000044737,Mixed
CUST0000044737,Mixed
CUST0000044737,Nonfood
CUST0000875622,Grocery
CUST0000885756,Nonfood
CUST0000011284,Nonfood
CUST0000236252,Nonfood
CUST0000188524,Nonfood
CUST0000707667,Nonfood
CUST0000515317,Nonfood
CUST0000515317,Nonfood
CUST0000813384,Mixed
CUST0000738968,Nonfood
CUST0000522096,Nonfood
CUST0000058314,Nonfood
CUST0000011284,Nonfood
CUST0000949980,Nonfood
CUST0000780018,Nonfood
CUST0000429923,Nonfood
CUST0000672817,Nonfood
CUST0000954823,Nonfood
CUST0000703908,Nonfood
CUST0000761249,Nonfood
CUST0000886818,Nonfood
CUST0000443923,Nonfood
CUST0000011284,Nonfood
CUST0000897607,Nonfood
CUST0000707667,Nonfood
CUST0000897607,Nonfood
CUST0000885756,Nonfood
CUST0000515317,Nonfood
CUST0000813384,Mixed
CUST0000479085,Nonfood
CUST0000019742,Nonfood
CUST0000803466,Fresh
CUST0000705709,Fresh
CUST0000092356,Fresh
CUST0000705709,Fresh
CUST0000186490,Fresh
CUST0000384410,Fresh
CUST0000186490,Fresh
CUST0000803466,Fresh
CUST0000803466,Fresh
CUST0000384410,Fresh
CUST0000186490,Fresh
CUST0000803466,Fresh
CUST0000803466,Fresh
CUST0000803466,Fresh
CUST0000186490,Fresh
CUST0000803466,Fresh
CUST0000423155,Fresh
CUST0000410227,Nonfood
CUST0000911965,Grocery
CUST0000853230,Grocery
CUST0000183427,Grocery
CUST0000923669,Grocery
CUST0000625677,Grocery
CUST0000923669,Grocery
CUST0000589596,Grocery
CUST0000439199,Grocery
CUST0000703908,Nonfood
CUST0000980671,Grocery
CUST0000077064,Grocery
CUST0000074042,Grocery
CUST0000923669,Fresh
CUST0000031779,Fresh
CUST0000031779,Fresh
CUST0000126123,Fresh
CUST0000353013,Fresh
CUST0000404658,Grocery
CUST0000417956,Grocery
CUST0000131615,Grocery
CUST0000156703,Nonfood
CUST0000156703,Nonfood
CUST0000144308,Nonfood
CUST0000835544,Nonfood
CUST0000038176,Nonfood
CUST0000835544,Nonfood
CUST0000835544,Nonfood
CUST0000705466,Nonfood
CUST0000705466,Nonfood
CUST0000512131,Nonfood
CUST0000963941,Grocery
CUST0000224455,Fresh
CUST0000352239,Fresh
CUST0000488406,Fresh
CUST0000126123,Grocery
CUST0000488406,Grocery
CUST0000177847,Grocery
CUST0000126123,Grocery
CUST0000233571,Fresh
CUST0000987350,Fresh
CUST0000141388,Mixed
CUST0000783207,Fresh
CUST0000783207,Fresh
CUST0000783207,Fresh
CUST0000141388,Mixed
CUST0000061502,Fresh
CUST0000691847,Grocery
CUST0000330682,Grocery
CUST0000963941,Fresh
CUST0000515317,Fresh
CUST0000771206,Fresh
CUST0000961050,Nonfood
CUST0000406271,Nonfood
CUST0000961050,Nonfood
CUST0000705709,Fresh
CUST0000668749,Fresh
CUST0000732208,Fresh
CUST0000668749,Fresh
CUST0000803466,Fresh
CUST0000668749,Fresh
CUST0000759998,Fresh
CUST0000668749,Fresh
CUST0000705709,Fresh
CUST0000668749,Fresh
CUST0000431190,Fresh
CUST0000668749,Fresh
CUST0000627558,Fresh
CUST0000905563,Fresh
CUST0000716819,Fresh
CUST0000550319,Fresh
CUST0000716819,Fresh
CUST0000653262,Fresh
CUST0000935027,Fresh
CUST0000803466,Grocery
CUST0000803466,Grocery
CUST0000176814,Grocery
CUST0000803466,Grocery
CUST0000096088,Grocery
CUST0000803466,Grocery
CUST0000176814,Grocery
CUST0000374129,Grocery
CUST0000441833,Grocery
CUST0000096088,Grocery
CUST0000407553,Grocery
CUST0000246581,Fresh
CUST0000129057,Fresh
CUST0000532712,Nonfood
CUST0000747393,Fresh
CUST0000659998,Fresh
CUST0000315942,Fresh
CUST0000315942,Fresh
CUST0000353013,Fresh
CUST0000659998,Fresh
CUST0000504972,Fresh
CUST0000130313,Fresh
CUST0000747393,Fresh
CUST0000659998,Fresh
CUST0000504972,Fresh
CUST0000691847,Fresh
CUST0000747393,Fresh
CUST0000486685,Fresh
CUST0000747393,Fresh
CUST0000747393,Fresh
CUST0000691847,Fresh
CUST0000659998,Fresh
CUST0000018686,Fresh
CUST0000048792,Grocery
CUST0000048792,Grocery
CUST0000732208,Fresh
CUST0000089819,Fresh
CUST0000732208,Fresh
CUST0000489191,Fresh
CUST0000908905,Fresh
CUST0000486685,Fresh
CUST0000881566,Nonfood
CUST0000207958,Nonfood
CUST0000670163,Nonfood
CUST0000909214,Nonfood
CUST0000703908,Nonfood
CUST0000881566,Nonfood
CUST0000370053,Nonfood
CUST0000703908,Nonfood
CUST0000703908,Nonfood
CUST0000207958,Nonfood
CUST0000207958,Nonfood
CUST0000443923,Nonfood
CUST0000175591,Fresh
CUST0000969941,Fresh
CUST0000735655,Fresh
CUST0000286361,Fresh
CUST0000156703,Fresh
CUST0000156703,Fresh
CUST0000417479,Fresh
CUST0000175591,Fresh
CUST0000104537,Fresh
CUST0000619131,Fresh
CUST0000619131,Fresh
CUST0000474462,Nonfood
CUST0000187698,Grocery
CUST0000311218,Fresh
CUST0000982898,Fresh
CUST0000352239,Fresh
CUST0000694605,Nonfood
CUST0000089819,Fresh
CUST0000625441,Fresh
CUST0000352367,Fresh
CUST0000864581,Fresh
CUST0000709082,Fresh
CUST0000458224,Grocery
CUST0000486244,Grocery
CUST0000773032,Fresh
CUST0000907454,Fresh
CUST0000169010,Fresh
CUST0000296108,Grocery
CUST0000905563,Fresh
CUST0000011592,Fresh
CUST0000905563,Fresh
CUST0000956351,Fresh
CUST0000956351,Fresh
CUST0000313453,Fresh
CUST0000462164,Grocery
CUST0000671420,Grocery
CUST0000512242,Grocery
CUST0000980714,Grocery
CUST0000987350,Grocery
CUST0000254449,Grocery
CUST0000550319,Fresh
CUST0000200083,Nonfood
CUST0000662527,Grocery
CUST0000662527,Grocery
CUST0000662527,Grocery
CUST0000662527,Grocery
CUST0000195728,Grocery
CUST0000627282,Grocery
CUST0000662527,Grocery
CUST0000662527,Grocery
CUST0000380710,Nonfood
CUST0000362967,Nonfood
CUST0000662705,Fresh
CUST0000633995,Fresh
CUST0000478420,Fresh
CUST0000735368,Fresh
CUST0000550319,Grocery
CUST0000550319,Grocery
CUST0000702531,Grocery
CUST0000462164,Grocery
CUST0000889750,Grocery
CUST0000502124,Grocery
CUST0000944437,Nonfood
CUST0000246581,Grocery
CUST0000678931,Grocery
CUST0000364762,Fresh
CUST0000659683,Fresh
CUST0000364762,Fresh
CUST0000736203,Grocery
CUST0000736203,Grocery
CUST0000857304,Fresh
CUST0000852587,Fresh
CUST0000852587,Fresh
CUST0000179403,Fresh
CUST0000236180,Fresh
CUST0000236180,Fresh
CUST0000115463,Fresh
CUST0000944363,Fresh
CUST0000838246,Fresh
CUST0000716819,Fresh
CUST0000429989,Grocery
CUST0000900313,Grocery
CUST0000296108,Grocery
CUST0000633630,Grocery
CUST0000536900,Grocery
CUST0000000369,Grocery
CUST0000000369,Grocery
CUST0000000369,Grocery
CUST0000129617,Mixed
CUST0000409759,Grocery
CUST0000486244,Grocery
CUST0000409759,Grocery
CUST0000823820,Grocery
CUST0000716786,Grocery
CUST0000716786,Grocery
CUST0000186490,Fresh
CUST0000352239,Nonfood
CUST0000700644,Nonfood
CUST0000186490,Nonfood
CUST0000186490,Nonfood
CUST0000224455,Grocery
CUST0000641331,Grocery
CUST0000787330,Fresh
CUST0000370270,Grocery
CUST0000065191,Mixed
CUST0000856965,Fresh
CUST0000174717,Fresh
CUST0000792394,Fresh
CUST0000559109,Fresh
CUST0000559109,Fresh
CUST0000224455,Fresh
CUST0000987350,Fresh
CUST0000073165,Fresh
CUST0000341493,Fresh
CUST0000925643,Fresh
CUST0000370053,Grocery
CUST0000104928,Grocery
CUST0000978419,Grocery
CUST0000978419,Grocery
CUST0000284118,Grocery
CUST0000284118,Grocery
CUST0000284118,Grocery
CUST0000083808,Grocery
CUST0000574581,Grocery
CUST0000424032,Grocery
CUST0000855762,Grocery
CUST0000597745,Grocery
CUST0000087682,Grocery
CUST0000424032,Grocery
CUST0000835559,Grocery
CUST0000523687,Grocery
CUST0000431637,Grocery
CUST0000169011,Grocery
CUST0000884185,Grocery
CUST0000661225,Grocery
CUST0000424032,Grocery
CUST0000585950,Grocery
CUST0000633117,Grocery
CUST0000633117,Grocery
CUST0000506256,Grocery
CUST0000618516,Grocery
CUST0000618516,Grocery
CUST0000502649,Grocery
CUST0000618516,Grocery
CUST0000618516,Grocery
CUST0000783207,Grocery
CUST0000618516,Grocery
CUST0000876404,Fresh
CUST0000543933,Nonfood
CUST0000972125,Nonfood
CUST0000735368,Fresh
CUST0000789571,Fresh
CUST0000515317,Fresh
CUST0000271364,Nonfood
CUST0000462164,Fresh
CUST0000705973,Fresh
CUST0000423155,Fresh
CUST0000149880,Fresh
CUST0000820635,Fresh
CUST0000462164,Fresh
CUST0000692703,Fresh
CUST0000395679,Fresh
CUST0000550319,Fresh
CUST0000102487,Grocery
CUST0000313453,Fresh
CUST0000286361,Fresh
CUST0000544241,Fresh
CUST0000144308,Fresh
CUST0000313453,Mixed
CUST0000103368,Fresh
CUST0000462164,Fresh
CUST0000700644,Fresh
CUST0000151592,Fresh
CUST0000144308,Fresh
CUST0000462164,Fresh
CUST0000125708,Fresh
CUST0000616216,Fresh
CUST0000694605,Fresh
CUST0000214662,Fresh
CUST0000694605,Fresh
CUST0000935027,Fresh
CUST0000326585,Fresh
CUST0000186490,Fresh
CUST0000659998,Fresh
CUST0000423278,Fresh
CUST0000460525,Grocery
CUST0000783207,Grocery
CUST0000980671,Nonfood
CUST0000097161,Nonfood
CUST0000363160,Nonfood
CUST0000488406,Nonfood
CUST0000096557,Nonfood
CUST0000685848,Nonfood
CUST0000945695,Nonfood
CUST0000685848,Nonfood
CUST0000488406,Nonfood
CUST0000792394,Nonfood
CUST0000488406,Nonfood
CUST0000488406,Nonfood
CUST0000488406,Nonfood
CUST0000417479,Nonfood
CUST0000488406,Nonfood
CUST0000945695,Nonfood
CUST0000685848,Nonfood
CUST0000488406,Nonfood
CUST0000744326,Nonfood
CUST0000792394,Nonfood
CUST0000107974,Nonfood
CUST0000488406,Nonfood
CUST0000915945,Nonfood
CUST0000923669,Grocery
CUST0000925643,Grocery
CUST0000434476,Grocery
CUST0000747393,Fresh
CUST0000202336,Grocery
CUST0000574581,Grocery
CUST0000202336,Grocery
CUST0000125708,Grocery
CUST0000404658,Grocery
CUST0000983946,Grocery
CUST0000125708,Grocery
CUST0000096959,Grocery
CUST0000375057,Nonfood
CUST0000224455,Nonfood
CUST0000486244,Nonfood
CUST0000872951,Nonfood
CUST0000900313,Fresh
CUST0000550319,Fresh
CUST0000550319,Fresh
CUST0000020366,Nonfood
CUST0000514631,Grocery
CUST0000817773,Grocery
CUST0000144308,Grocery
CUST0000144308,Grocery
CUST0000935027,Grocery
CUST0000984281,Nonfood
CUST0000923669,Grocery
CUST0000633630,Fresh
CUST0000493525,Fresh
CUST0000493525,Fresh
CUST0000633630,Fresh
CUST0000073165,Grocery
CUST0000783207,Grocery
CUST0000158306,Grocery
CUST0000020366,Grocery
CUST0000956351,Grocery
CUST0000352239,Grocery
CUST0000286533,Grocery
CUST0000271364,Grocery
CUST0000856060,Grocery
CUST0000415594,Grocery
CUST0000068781,Fresh
CUST0000068781,Fresh
CUST0000627558,Fresh
CUST0000631412,Grocery
CUST0000458224,Fresh
CUST0000504972,Fresh
CUST0000349490,Fresh
CUST0000435008,Nonfood
CUST0000699151,Fresh
CUST0000048792,Grocery
CUST0000048792,Grocery
CUST0000359463,Nonfood
CUST0000502649,Nonfood
CUST0000761352,Nonfood
CUST0000996860,Nonfood
CUST0000735368,Nonfood
CUST0000233571,Nonfood
CUST0000423278,Fresh
CUST0000208832,Fresh
CUST0000984094,Fresh
CUST0000895055,Fresh
CUST0000125660,Fresh
CUST0000488406,Fresh
CUST0000558077,Fresh
CUST0000488406,Fresh
CUST0000488406,Fresh
CUST0000322687,Fresh
CUST0000313453,Grocery
CUST0000832164,Grocery
CUST0000664398,Grocery
CUST0000174717,Fresh
CUST0000836232,Fresh
CUST0000820635,Fresh
CUST0000836232,Fresh
CUST0000983946,Grocery
CUST0000137260,Fresh
CUST0000963941,Fresh
CUST0000963941,Fresh
CUST0000691847,Fresh
CUST0000963941,Fresh
CUST0000334222,Fresh
CUST0000659683,Fresh
CUST0000659683,Fresh
CUST0000659683,Fresh
CUST0000296108,Grocery
CUST0000423155,Grocery
CUST0000923669,Mixed
CUST0000148724,Grocery
CUST0000944363,Grocery
CUST0000493525,Grocery
CUST0000493525,Mixed
CUST0000625677,Grocery
CUST0000983946,Fresh
CUST0000633995,Fresh
CUST0000514631,Grocery
CUST0000363160,Grocery
CUST0000735368,Grocery
CUST0000458224,Grocery
CUST0000067672,Grocery
CUST0000121881,Grocery
CUST0000104537,Grocery
CUST0000104537,Grocery
CUST0000126123,Fresh
CUST0000935027,Fresh
CUST0000227510,Fresh
CUST0000774135,Fresh
CUST0000935027,Fresh
CUST0000900313,Fresh
CUST0000462164,Fresh
CUST0000126123,Fresh
CUST0000935027,Fresh
CUST0000126123,Fresh
CUST0000654629,Fresh
CUST0000514631,Fresh
CUST0000126123,Fresh
CUST0000415301,Fresh
CUST0000514631,Fresh
CUST0000935027,Mixed
CUST0000126123,Fresh
CUST0000935027,Fresh
CUST0000126123,Fresh
CUST0000646902,Fresh
CUST0000107974,Fresh
CUST0000935027,Fresh
CUST0000641331,Fresh
CUST0000423155,Fresh
CUST0000129057,Grocery
CUST0000797905,Grocery
CUST0000619131,Grocery
CUST0000172741,Grocery
CUST0000000369,Fresh
CUST0000747393,Fresh
CUST0000246581,Fresh
CUST0000018686,Fresh
CUST0000028555,Nonfood
CUST0000923669,Nonfood
CUST0000125708,Nonfood
CUST0000011592,Nonfood
CUST0000193505,Nonfood
CUST0000193505,Nonfood
CUST0000125708,Nonfood
CUST0000028555,Nonfood
CUST0000353957,Nonfood
CUST0000923669,Nonfood
CUST0000923669,Nonfood
CUST0000131615,Fresh
CUST0000883113,Fresh
CUST0000905906,Fresh
CUST0000905906,Fresh
CUST0000410227,Fresh
CUST0000905906,Fresh
CUST0000157296,Grocery
CUST0000249812,Fresh
CUST0000515317,Fresh
CUST0000325492,Fresh
CUST0000671420,Fresh
CUST0000108850,Fresh
CUST0000515317,Fresh
CUST0000785097,Fresh
CUST0000167794,Fresh
CUST0000748035,Fresh
CUST0000747393,Nonfood
CUST0000905906,Grocery
CUST0000795634,Grocery
CUST0000568827,Grocery
CUST0000430437,Grocery
CUST0000524814,Grocery
CUST0000212619,Grocery
CUST0000710138,Grocery
CUST0000130759,Grocery
CUST0000710138,Grocery
CUST0000430437,Grocery
CUST0000710138,Grocery
CUST0000315942,Grocery
CUST0000067983,Grocery
CUST0000315942,Grocery
CUST0000492294,Fresh
CUST0000914541,Fresh
CUST0000735368,Grocery
CUST0000735368,Grocery
CUST0000665052,Fresh
CUST0000853230,Fresh
CUST0000608262,Fresh
CUST0000600303,Fresh
CUST0000608262,Fresh
CUST0000058314,Fresh
CUST0000139923,Fresh
CUST0000853230,Fresh
CUST0000058314,Fresh
CUST0000453862,Fresh
CUST0000627558,Fresh
CUST0000200083,Grocery
CUST0000200083,Grocery
CUST0000486244,Grocery
CUST0000200083,Grocery
CUST0000999569,Grocery
CUST0000999569,Grocery
CUST0000301763,Grocery
CUST0000193505,Fresh
CUST0000502124,Fresh
CUST0000893045,Fresh
CUST0000566190,Fresh
CUST0000316509,Fresh
CUST0000154221,Fresh
CUST0000716819,Fresh
CUST0000792431,Fresh
CUST0000149880,Fresh
CUST0000566764,Fresh
CUST0000370053,Fresh
CUST0000427260,Fresh
CUST0000893045,Fresh
CUST0000792431,Fresh
CUST0000925643,Fresh
CUST0000007993,Fresh
CUST0000370053,Fresh
CUST0000633953,Fresh
CUST0000893045,Fresh
CUST0000523288,Fresh
CUST0000356281,Fresh
CUST0000356281,Fresh
CUST0000502124,Fresh
CUST0000296672,Fresh
CUST0000296672,Fresh
CUST0000074042,Fresh
CUST0000074042,Fresh
CUST0000493525,Fresh
CUST0000462164,Fresh
CUST0000074042,Fresh
CUST0000074042,Fresh
CUST0000011592,Fresh
CUST0000287431,Fresh
CUST0000406271,Fresh
CUST0000287431,Fresh
CUST0000856965,Fresh
CUST0000838510,Fresh
CUST0000945695,Grocery
CUST0000317437,Grocery
CUST0000945695,Grocery
CUST0000833122,Grocery
CUST0000089691,Grocery
CUST0000089691,Grocery
CUST0000089691,Grocery
CUST0000226371,Grocery
CUST0000208832,Grocery
CUST0000226371,Grocery
CUST0000361284,Fresh
CUST0000361284,Fresh
CUST0000439199,Fresh
CUST0000328610,Fresh
CUST0000322687,Fresh
CUST0000129621,Fresh
CUST0000624072,Fresh
CUST0000489191,Fresh
CUST0000137260,Fresh
CUST0000624072,Fresh
CUST0000489191,Fresh
CUST0000532712,Fresh
CUST0000322687,Fresh
CUST0000439199,Fresh
CUST0000624072,Fresh
CUST0000361284,Fresh
CUST0000566190,Fresh
CUST0000716819,Grocery
CUST0000158179,Grocery
CUST0000439130,Grocery
CUST0000439199,Grocery
CUST0000447840,Grocery
CUST0000585123,Grocery
CUST0000227510,Grocery
CUST0000161376,Fresh
CUST0000603487,Fresh
CUST0000662705,Nonfood
CUST0000137260,Nonfood
CUST0000662705,Nonfood
CUST0000353957,Fresh
CUST0000065191,Fresh
CUST0000723237,Fresh
CUST0000208832,Fresh
CUST0000723237,Fresh
CUST0000598308,Fresh
CUST0000408487,Fresh
CUST0000789571,Grocery
CUST0000771781,Grocery
CUST0000200083,Grocery
CUST0000705450,Fresh
CUST0000104537,Fresh
CUST0000104537,Fresh
CUST0000699131,Fresh
CUST0000493525,Fresh
CUST0000104537,Fresh
CUST0000104537,Fresh
CUST0000104537,Fresh
CUST0000961050,Grocery
CUST0000601252,Grocery
CUST0000716819,Grocery
CUST0000716819,Grocery
CUST0000618516,Grocery
CUST0000716819,Grocery
CUST0000818214,Grocery
CUST0000788586,Grocery
CUST0000043443,Grocery
CUST0000804571,Grocery
CUST0000003252,Grocery
CUST0000801359,Grocery
CUST0000044358,Grocery
CUST0000430336,Grocery
CUST0000189578,Grocery
CUST0000044358,Grocery
CUST0000723094,Grocery
CUST0000479085,Grocery
CUST0000062152,Grocery
CUST0000778529,Grocery
CUST0000804571,Grocery
CUST0000954823,Grocery
CUST0000011592,Grocery
CUST0000493525,Grocery
CUST0000049894,Grocery
CUST0000340397,Grocery
CUST0000486244,Grocery
CUST0000850885,Grocery
CUST0000159895,Grocery
CUST0000850885,Grocery
CUST0000502649,Grocery
CUST0000695334,Grocery
CUST0000711412,Fresh
CUST0000417479,Fresh
CUST0000193505,Fresh
CUST0000315942,Fresh
CUST0000914541,Grocery
CUST0000914541,Grocery
CUST0000150129,Grocery
CUST0000246581,Nonfood
CUST0000550441,Grocery
CUST0000448171,Grocery
CUST0000352367,Fresh
CUST0000550319,Fresh
CUST0000471413,Grocery
CUST0000884672,Grocery
CUST0000894137,Grocery
CUST0000514631,Nonfood
CUST0000503266,Fresh
CUST0000856965,Fresh
CUST0000550319,Fresh
CUST0000334222,Nonfood
CUST0000169010,Fresh
CUST0000334222,Nonfood
CUST0000311218,Nonfood
CUST0000931306,Nonfood
CUST0000773601,Nonfood
CUST0000065346,Nonfood
CUST0000417479,Fresh
CUST0000534404,Fresh
CUST0000534404,Fresh
CUST0000117167,Fresh
CUST0000315942,Fresh
CUST0000315942,Fresh
CUST0000627742,Fresh
CUST0000043394,Fresh
CUST0000410227,Fresh
CUST0000410227,Fresh
CUST0000895055,Fresh
CUST0000227632,Fresh
CUST0000281049,Fresh
CUST0000895055,Fresh
CUST0000627282,Fresh
CUST0000627282,Fresh
CUST0000607180,Fresh
CUST0000715467,Fresh
CUST0000558077,Fresh
CUST0000996860,Fresh
CUST0000158306,Nonfood
CUST0000326074,Nonfood
CUST0000523288,Nonfood
CUST0000020366,Nonfood
CUST0000653262,Nonfood
CUST0000983946,Nonfood
CUST0000137260,Nonfood
CUST0000653262,Nonfood
CUST0000856965,Grocery
CUST0000856965,Grocery
CUST0000866895,Grocery
CUST0000999645,Grocery
CUST0000139923,Grocery
CUST0000390986,Fresh
CUST0000769635,Fresh
CUST0000295917,Nonfood
CUST0000618516,Nonfood
CUST0000047082,Nonfood
CUST0000618516,Nonfood
CUST0000618516,Nonfood
CUST0000627558,Nonfood
CUST0000561205,Nonfood
CUST0000190838,Fresh
CUST0000190838,Fresh
CUST0000011592,Fresh
CUST0000642873,Fresh
CUST0000159947,Fresh
CUST0000722076,Fresh
CUST0000011592,Fresh
CUST0000778654,Fresh
CUST0000058515,Fresh
CUST0000405731,Fresh
CUST0000484093,Fresh
CUST0000405731,Fresh
CUST0000607180,Fresh
CUST0000915945,Fresh
CUST0000607180,Fresh
CUST0000460525,Fresh
CUST0000694605,Fresh
CUST0000174352,Fresh
CUST0000716819,Fresh
CUST0000446611,Grocery
CUST0000694605,Fresh
CUST0000659998,Fresh
CUST0000716819,Fresh
CUST0000168903,Fresh
CUST0000172741,Mixed
CUST0000502649,Fresh
CUST0000193505,Fresh
CUST0000534404,Grocery
CUST0000534404,Grocery
CUST0000831861,Fresh
CUST0000104537,Fresh
CUST0000445244,Fresh
CUST0000445244,Fresh
CUST0000339754,Grocery
CUST0000980671,Grocery
CUST0000499340,Grocery
CUST0000502649,Grocery
CUST0000502649,Grocery
CUST0000244542,Grocery
CUST0000488406,Grocery
CUST0000329829,Grocery
CUST0000329829,Grocery
CUST0000747321,Fresh
CUST0000616216,Grocery
CUST0000144308,Grocery
CUST0000931306,Grocery
CUST0000931306,Grocery
CUST0000778654,Grocery
CUST0000281501,Grocery
CUST0000625441,Fresh
CUST0000040955,Fresh
CUST0000040955,Fresh
CUST0000635118,Grocery
CUST0000193505,Fresh
CUST0000131615,XX
CUST0000740257,XX
CUST0000862494,XX
CUST0000089819,XX
CUST0000740257,XX
CUST0000103988,Fresh
CUST0000778654,Fresh
CUST0000700485,Fresh
CUST0000747393,Fresh
CUST0000031779,Fresh
